Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2340025,110,86,144815.0,6290.0,1456,0,1316.5,421.245766,1456,0,73.13953488,300.1843811,64574.09643,83.75978889,12000.12821,103844.2981,1395169.0,19.0,2337306.0,21443.17431,141178.2762,1416568.0,257.0,2335796.0,27479.95294,156565.8947,1395169.0,24.0,0,2212,1872,47.00804479,36.75174411,0,1456,767.0304569,722.1287119,521469.8766,0,1,0,0,0,0,770.9438776,1316.5,73.13953488,110,144815,86,6290,1428,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
246,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12195.12195,123.0,138.5929291,221.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0,40,32,8130.081301,4065.04065,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2281605,108,82,142610.0,6289.0,1456,0,1320.462963,409.701337,1456,0,76.69512195,307.0351526,65260.63889,83.27471232,12071.98413,100421.2332,1326321.0,19.0,2278541.0,21294.7757,137623.0284,1369129.0,198.0,2277650.0,28119.1358,152591.3641,1326321.0,34.0,0,2172,1672,47.33509963,35.93961268,0,1456,779.5759162,719.3268295,517431.0876,0,1,0,0,0,0,783.6789474,1320.462963,76.69512195,108,142610,82,6289,1428,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
50,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2254909,117,112,151678.0,6290.0,1456,0,1296.393162,439.7174437,1456,0,56.16071429,264.3507618,70055.15522,101.5562047,9889.951754,94748.80076,1381553.0,24.0,2251930.0,19413.18966,133711.8646,1386010.0,241.0,2250560.0,20275.31532,135428.2352,1381553.0,24.0,0,2352,3120,51.88679454,49.66941016,0,1456,686.8173913,719.8920235,518244.5255,0,1,0,0,0,0,689.8165939,1296.393162,56.16071429,117,151678,112,6290,1383,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
549,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3642.98725,549.0,0.0,549.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1821.493625,1821.493625,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2702310,111,86,144650.0,6289.0,1456,0,1303.153153,434.3332235,1456,0,73.12790698,300.3486522,55855.54581,72.90059246,13787.29592,102077.7117,1350443.0,24.0,2699738.0,24543.07273,141175.896,1398137.0,26.0,2692388.0,31675.15294,154391.0649,1350443.0,24.0,0,2232,2004,41.07596834,31.82462412,0,1456,762.3181818,720.6745323,519371.7815,0,1,0,0,0,0,766.1878173,1303.153153,73.12790698,111,144650,86,6289,1406,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
675,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2962.962963,675.0,0.0,675.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1481.481481,1481.481481,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1519820,113,101,144730.0,6288.0,1456,0,1280.79646,466.5909068,1456,0,62.25742574,277.9492635,99365.71436,140.8061481,7135.305164,50512.36866,617580.0,19.0,1517367.0,13547.91964,70549.22637,622745.0,142.0,1515757.0,15157.57,73178.65388,617580.0,19.0,0,2272,2316,74.35090998,66.45523812,0,1456,702.4093023,722.7720197,522399.3924,0,1,0,0,0,0,705.6915888,1280.79646,62.25742574,113,144730,101,6288,1428,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2395856,106,81,139603.0,6273.0,1456,0,1317.009434,414.6225247,1456,0,77.44444444,308.6829279,60886.79787,78.05143548,12880.94624,109247.255,1434730.0,24.0,2392243.0,22783.26667,150107.5966,1486377.0,27.0,2381786.0,29772.325,165763.4964,1434730.0,24.0,0,2120,1652,44.24305968,33.8083758,0,1456,775.9361702,719.578632,517793.4077,0,1,0,0,0,0,780.0855615,1317.009434,77.44444444,106,139603,81,6273,1428,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
394,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5076.142132,394.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2538.071066,2538.071066,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1654905,113,86,146130.0,6289.0,1456,0,1293.185841,450.7008936,1456,0,73.12790698,299.9799129,92101.35929,120.2485943,8358.106061,55822.93009,655599.0,19.0,1652265.0,14752.36607,74827.02908,660481.0,210.0,1651055.0,19424.17647,84498.21019,655599.0,19.0,0,2272,2148,68.28186512,51.96672921,0,1456,762.095,721.7896212,520980.2573,0,1,0,0,0,0,765.9246231,1293.185841,73.12790698,113,146130,86,6289,1406,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
241,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12448.13278,120.5,119.501046,205.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0,40,32,8298.755187,4149.377593,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2418616,109,81,140041.0,6290.0,1456,0,1284.779817,458.4904046,1456,0,77.65432099,308.6590417,60501.95649,78.55732369,12796.91005,112009.4334,1488811.0,19.0,2415601.0,22366.67593,152376.4845,1529932.0,26.0,2418481.0,30231.0125,171429.3008,1488811.0,19.0,0,2192,1652,45.06709622,33.49022747,0,1456,766.1308901,720.4760185,519085.6933,0,1,0,0,0,0,770.1631579,1284.779817,77.65432099,109,140041,81,6290,1406,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2131236,109,88,138555.0,6286.0,1456,0,1271.146789,471.2405579,1456,0,71.43181818,296.7418784,67961.03294,92.43462479,10873.65306,90976.67334,1223281.0,18.0,2125822.0,19683.53704,126649.7694,1268097.0,26.0,2125430.0,24430.22989,135922.7359,1223281.0,18.0,0,2192,1972,51.14403098,41.29059382,0,1456,731.520202,720.4863114,519100.525,0,1,0,0,0,0,735.2335025,1271.146789,71.43181818,109,138555,88,6286,1428,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
400,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5000.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2500.0,2500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2396959,110,104,141148.0,6290.0,1456,0,1283.163636,457.3284112,1456,0,60.48076923,273.9431938,61510.43885,89.2797916,11253.32864,107017.4722,1510226.0,18.0,2394021.0,21963.49541,153431.7832,1552045.0,69.0,2391252.0,23216.03883,153417.808,1510226.0,18.0,0,2212,2280,45.89148166,43.38830994,0,1456,685.7581395,719.9314915,518301.3524,0,1,0,0,0,0,688.9626168,1283.163636,60.48076923,110,141148,104,6290,1428,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
233954,2,2,0.0,31.0,0,0,0.0,0.0,31,0,15.5,21.92031022,132.5046804,17.09737812,77984.66667,121686.8291,218210.0,105.0,105.0,105.0,0.0,105.0,105.0,218210.0,218210.0,0.0,218210.0,218210.0,0,40,52,8.548689059,8.548689059,0,31,6.2,13.86362146,192.2,0,0,0,0,1,1,7.75,0.0,15.5,2,0,2,31,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2416279,118,94,152796.0,7466.0,1456,0,1294.881356,445.78087,1456,0,79.42553191,310.6582498,66325.94994,87.73821235,11451.55924,103094.7923,1439709.0,29.0,2412626.0,20620.73504,138745.7042,1445581.0,48.0,2410797.0,25922.54839,154672.5588,1439709.0,29.0,0,2372,2056,48.83542008,38.90279227,0,1456,752.4037559,720.6180369,519290.3551,0,1,0,0,0,0,755.9528302,1294.881356,79.42553191,118,152796,94,7466,1428,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
500,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4000.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2000.0,2000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1870579,112,101,140481.0,6281.0,1456,0,1254.294643,497.4455222,1456,0,62.18811881,278.4896663,78458.06031,113.8684867,8823.485849,46263.85997,441219.0,24.0,1866401.0,16814.42342,66141.47502,452295.0,36.0,1860323.0,18603.23,67212.56395,441219.0,24.0,0,2264,2172,59.87450944,53.99397727,0,1456,685.8037383,722.4374098,521915.8111,0,1,0,0,0,0,689.0234742,1254.294643,62.18811881,112,140481,101,6281,1451,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
271,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11070.1107,135.5,157.6848122,247.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0,40,32,7380.073801,3690.0369,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2342681,110,85,141811.0,6289.0,1456,0,1289.190909,448.4009202,1456,0,73.98823529,302.0245376,63218.16756,83.23796539,12075.67526,91918.92981,1202882.0,38.0,2339607.0,21464.2844,123955.4708,1217743.0,225.0,2328668.0,27722.2381,138823.1332,1202882.0,41.0,0,2212,1948,46.95474971,36.28321568,0,1456,755.6122449,719.5400259,517737.8489,0,1,0,0,0,0,759.4871795,1289.190909,73.98823529,110,141811,85,6289,1360,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
186,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16129.03226,93.0,94.75230868,160.0,26.0,160.0,160.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0,40,32,10752.68817,5376.344086,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2176046,108,92,138899.0,6286.0,1456,0,1286.101852,459.7430192,1456,0,68.32608696,290.6935288,66719.63736,91.90982176,10934.90452,99367.16571,1352880.0,17.0,2172798.0,20306.52336,136887.481,1365457.0,190.0,2164497.0,23785.68132,146404.1835,1352880.0,17.0,0,2172,1992,49.63130375,42.27851801,0,1456,722.3134328,722.8566291,522521.7063,0,1,0,0,0,0,725.925,1286.101852,68.32608696,108,138899,92,6286,1428,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
70,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42857.14286,35.0,8.485281374,41.0,29.0,29.0,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0,40,32,28571.42857,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2178090,112,105,145146.0,6290.0,1456,0,1295.946429,445.5020417,1456,0,59.9047619,272.8526837,69526.97088,99.62857366,10083.75,94580.36536,1339753.0,24.0,2173275.0,19579.05405,135544.7225,1378076.0,88.0,2172227.0,20886.79808,135850.5259,1339753.0,24.0,0,2252,2624,51.42119931,48.20737435,0,1456,694.6605505,721.7958878,520989.3036,0,1,0,0,0,0,697.8617512,1295.946429,59.9047619,112,145146,105,6290,1428,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
303,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9900.990099,151.5,153.4421715,260.0,43.0,43.0,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0,40,32,6600.660066,3300.330033,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2238471,113,111,145354.0,6290.0,1456,0,1286.318584,456.4559176,1456,0,56.66666667,265.6556326,67744.45593,100.0683056,10037.98655,97364.11571,1404936.0,16.0,2235341.0,19958.40179,137980.8431,1410508.0,88.0,2238366.0,20348.78182,138211.1057,1404936.0,16.0,0,2272,2732,50.48088628,49.58741927,0,1456,673.9733333,720.3124875,518850.0796,0,1,0,0,0,0,676.9821429,1286.318584,56.66666667,113,145354,111,6290,1428,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1543598,106,83,137717.0,6290.0,1456,0,1299.216981,436.9876103,1456,0,75.78313253,305.2943022,93293.07242,122.4412055,8210.62766,50675.73546,560424.0,25.0,1538098.0,14648.55238,72967.5688,605474.0,266.0,1542102.0,18806.12195,76048.99609,560424.0,25.0,0,2132,1692,68.67072904,53.77047651,0,1456,757.9315789,719.8870947,518237.4292,0,1,0,0,0,0,761.9417989,1299.216981,75.78313253,106,137717,83,6290,1428,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2442892,111,87,140629.0,6290.0,1456,0,1266.927928,481.7860655,1456,0,72.29885057,298.7208044,60141.42254,81.05147505,12400.46701,95232.38638,1256083.0,24.0,2439841.0,22180.37273,127845.7659,1259600.0,29.0,2439217.0,28362.98837,143144.9477,1256083.0,24.0,0,2232,1976,45.43794814,35.61352692,0,1456,738.2864322,722.5109019,522022.0034,0,1,0,0,0,0,742.0151515,1266.927928,72.29885057,111,140629,87,6290,1428,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
218,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13761.46789,109.0,104.6518036,183.0,35.0,35.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0,40,32,9174.311927,4587.155963,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1373756,107,94,138815.0,6290.0,1456,0,1297.336449,444.5123243,1456,0,66.91489362,287.5402416,105626.4722,146.3141926,6868.78,46966.4421,552373.0,25.0,1368604.0,12911.35849,64762.09353,556578.0,106.0,1365774.0,14685.74194,68365.91828,552373.0,25.0,0,2152,2056,77.8886498,68.42554282,0,1456,718.3415842,722.452806,521938.0569,0,1,0,0,0,0,721.9154229,1297.336449,66.91489362,107,138815,94,6290,1428,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2234797,118,90,150030.0,6285.0,1456,0,1271.440678,470.4023654,1456,0,69.83333333,293.9193213,69945.95035,93.0733306,10796.12077,82265.29757,1105244.0,18.0,2231764.0,19074.90598,110153.0534,1109628.0,24.0,2234597.0,25107.83146,124616.5912,1105244.0,18.0,0,2372,1988,52.8012164,40.2721142,0,1456,747.9186603,720.1108209,518559.5943,0,1,0,0,0,0,751.5144231,1271.440678,69.83333333,118,150030,90,6285,1406,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1607167,110,88,141306.0,6288.0,1456,0,1284.6,446.5448024,1456,0,71.45454545,296.6938865,91834.8871,123.1981493,8158.208122,51374.24431,601521.0,41.0,1599658.0,14675.76147,73950.30651,609515.0,156.0,1599854.0,18389.12644,76959.68357,601521.0,41.0,0,2212,1792,68.44341627,54.75473302,0,1456,741.678392,717.377841,514630.9668,0,1,0,0,0,0,745.4242424,1284.6,71.45454545,110,141306,88,6288,1588,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
427,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4683.840749,427.0,0.0,427.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2341.920375,2341.920375,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1059695,14,16,1757.0,6290.0,1074,0,125.5,289.5242118,1456,0,393.125,613.0427799,7593.694412,28.3100326,36541.2069,81657.94347,335343.0,19.0,1056407.0,81262.07692,127650.2178,340088.0,108.0,949058.0,63270.53333,104813.0399,335343.0,19.0,0,292,352,13.21134855,15.09868406,0,1456,259.5806452,494.3497934,244381.7183,0,1,0,0,0,1,268.2333333,125.5,393.125,14,1757,16,6290,262,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
393,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5089.058524,393.0,0.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2544.529262,2544.529262,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1410635,113,112,146276.0,6290.0,1456,0,1294.477876,450.932706,1456,0,56.16071429,264.3507618,108154.1292,159.5026353,6297.477679,40610.82587,486811.0,28.0,1407680.0,12568.57143,61815.88845,538843.0,28.0,1398142.0,12595.87387,57369.99649,486811.0,37.0,0,2272,2476,80.10576797,79.39686737,0,1456,675.0707965,721.8568244,521077.275,0,1,0,0,0,0,678.0711111,1294.477876,56.16071429,113,146276,112,6290,1428,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
429,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4662.004662,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2331.002331,2331.002331,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
1586071,108,81,137398.0,6290.0,1456,0,1272.203704,468.5986617,1456,0,77.65432099,309.0398098,90593.67456,119.162383,8436.547872,53673.64608,610517.0,26.0,1583014.0,14794.52336,78106.75605,699892.0,26.0,1585118.0,19813.975,81442.30301,610517.0,34.0,0,2172,1652,68.0927903,51.06959272,0,1456,756.2526316,719.1936765,517239.5443,0,1,0,0,0,0,760.2539683,1272.203704,77.65432099,108,137398,81,6290,1428,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2385569,106,80,137398.0,6274.0,1456,0,1296.207547,446.3442557,1456,0,78.425,310.5280018,60225.46403,77.96882002,12894.96757,111257.0607,1459075.0,24.0,2378711.0,22654.39048,150921.5915,1493611.0,169.0,2380975.0,30138.92405,169458.329,1459075.0,24.0,0,2120,1632,44.43384367,33.53497635,0,1456,768.2994652,721.1902543,520115.383,0,1,0,0,0,0,772.4301075,1296.207547,78.425,106,137398,80,6274,1428,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
493,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4056.795132,493.0,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,2028.397566,2028.397566,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2581051,110,80,142356.0,6281.0,1456,0,1294.145455,446.4074914,1456,0,78.5125,311.2486081,57587.7811,73.61342337,13656.3545,109027.561,1438721.0,90.0,2557931.0,23467.25688,145655.9936,1453749.0,100.0,2575654.0,32603.21519,167667.1588,1438721.0,95.0,0,2212,1632,42.61829774,30.99512563,0,1456,778.2041885,719.7486149,518038.0686,0,1,0,0,0,0,782.3,1294.145455,78.5125,110,142356,80,6281,1428,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
183,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10928.96175,183.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,5464.480874,5464.480874,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2618203,107,79,141806.0,6273.0,1456,0,1325.28972,406.8578865,1456,0,79.40506329,312.363058,56557.49382,71.04109192,14152.44865,126067.0432,1670496.0,18.0,2548248.0,24040.07547,170076.6925,1706846.0,325.0,2613817.0,33510.47436,193313.1241,1670496.0,18.0,0,2140,1612,40.86772492,30.173367,0,1456,791.8663102,719.6564953,517905.4713,0,1,0,0,0,0,796.1236559,1325.28972,79.40506329,107,141806,79,6273,1406,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
606,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3300.330033,606.0,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1650.165017,1650.165017,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,1,0,1406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
867663,11,16,1757.0,6290.0,1074,0,159.7272727,320.8704071,1456,0,393.125,613.5523748,9274.338078,31.11807234,33371.65385,75423.83473,299135.0,44.0,864621.0,86462.1,113489.3972,322894.0,177.0,862657.0,57510.46667,93691.42689,299135.0,44.0,0,232,352,12.67773318,18.44033916,0,1456,287.3928571,513.4135103,263593.4325,0,1,0,0,0,1,298.037037,159.7272727,393.125,11,1757,16,6290,262,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
129,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.81395,64.5,12.02081528,73.0,56.0,56.0,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0,40,32,15503.87597,7751.937984,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2400600,113,87,144937.0,6286.0,1456,0,1282.628319,464.2843417,1456,0,72.25287356,298.3615809,62993.83487,83.31250521,12063.31658,103118.1935,1392779.0,17.0,2397711.0,21408.13393,139566.9333,1409811.0,209.0,2395980.0,27860.23256,156245.4321,1392779.0,17.0,0,2272,1976,47.07156544,36.24093977,0,1456,752.3532338,722.4256776,521898.8596,0,1,0,0,0,0,756.115,1282.628319,72.25287356,113,144937,87,6286,1428,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
547,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5484.460695,273.5,163.3416665,389.0,158.0,158.0,158.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0,40,32,3656.30713,1828.153565,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,1,0,1428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2336763,110,81,142821.0,7465.0,1456,0,1298.372727,440.7437804,1456,0,92.16049383,333.1504711,64313.75368,81.73700114,12298.75263,105431.8053,1398496.0,24.0,2332693.0,21400.85321,142273.9455,1433795.0,82.0,2336631.0,29207.8875,161661.0835,1398496.0,24.0,0,2212,1652,47.07366558,34.66333556,0,1456,782.7395833,718.2767736,515921.5235,0,1,0,0,0,0,786.8376963,1298.372727,92.16049383,110,142821,81,7465,1428,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
2528657,110,90,141595.0,7469.0,1456,0,1287.227273,450.3553675,1456,0,82.98888889,317.4039532,58949.86944,79.09336854,12706.8191,115219.5201,1571921.0,23.0,2520429.0,23123.20183,156355.7244,1576997.0,320.0,2524032.0,28359.91011,171664.5619,1571921.0,23.0,0,2212,1952,43.50135269,35.59201584,0,1456,741.6119403,719.0648501,517054.2587,0,1,0,0,0,0,745.32,1287.227273,82.98888889,110,141595,90,7469,1428,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IPCam_Netatmo
