Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
175.101.127.217-192.168.0.178-443-57702-6,192.168.0.178,57702,175.101.127.217,443,6,03-03-2022 23:33,3694428,523,2071,2981,2989419,782,0,5.699808795,63.24957968,1460,0,1443.466441,131.5504264,809976.5376,702.1384637,1424.769765,48047.71693,2117935,0,3687336,7063.862069,106985.4209,2117935,51,1576345,761.5193237,27186.09222,1236468,0,0,0,0,0,10460,41444,141.5645399,560.5739238,0,1460,1153.140655,589.8118506,347878.0191,0,1,0,0,0,0,0,0,3,1153.585197,5.699808795,1443.466441,0,0,0,0,0,0,523,2981,2071,2989419,-1,274,5,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-13.35.210.64-57703-443-6,192.168.0.178,57703,13.35.210.64,443,6,03-03-2022 23:33,3544115,251,991,3014,1398040,815,0,12.00796813,93.98680725,1440,0,1410.73663,183.3174931,395318.4363,350.4400958,2855.85415,60750.54732,1717930,0,3541712,14166.848,134978.6696,1717930,10,1826058,1844.50303,41606.55151,1267054,0,0,0,0,0,8036,19844,70.82162966,279.6184661,0,1440,1127.15527,587.4250293,345068.1651,0,1,0,0,0,0,0,0,3,1128.062802,12.00796813,1410.73663,0,0,0,0,0,0,251,3014,991,1398040,-1,140,5,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57702-6,175.101.127.217,443,192.168.0.178,57702,6,03-03-2022 23:33,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,274,0,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57704-6,192.168.0.178,57704,175.101.127.217,443,6,03-03-2022 23:33,4898583,643,2691,4541,3902081,782,0,7.062208398,71.58633669,1460,0,1450.048681,100.5907913,797500.42,680.6049831,1469.721872,45002.03746,2015580,0,4891299,7618.845794,102375.3403,2015580,51,4304290,1600.107807,49080.2518,2025612,0,0,0,0,0,12860,53844,131.2624488,549.3425344,0,1460,1171.4009,577.6604374,333691.581,0,1,0,0,0,0,0,0,4,1171.75225,7.062208398,1450.048681,0,0,0,0,0,0,643,4541,2691,3902081,-1,298,7,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-13.35.210.64-57705-443-6,192.168.0.178,57705,13.35.210.64,443,6,03-03-2022 23:33,4726902,205,974,3823,1380827,815,0,18.64878049,117.7351363,1440,0,1417.686858,165.4036934,292929.7032,249.4234067,4012.650255,76808.14392,2034489,0,4714003,23107.85784,183750.7352,2034489,77,4150656,4265.833505,82608.63338,2036834,0,0,0,0,0,4100,19504,43.36878573,206.054621,0,1440,1173.432203,554.346041,307299.5331,0,1,0,0,0,0,0,0,4,1174.427481,18.64878049,1417.686858,0,0,0,0,0,0,205,3823,974,1380827,-1,143,6,0,0,0,0,0,0,0,0,0,VShare_Amazon
175.101.127.217-192.168.0.178-443-57704-6,175.101.127.217,443,192.168.0.178,57704,6,03-03-2022 23:33,0,1,1,0,31,0,0,0,0,31,31,31,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,0,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,298,0,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-27.123.43.204-52858-443-6,192.168.0.178,52858,27.123.43.204,443,6,03-03-2022 23:32,91671585,10,15,3307,5753,1348,0,330.7,541.5239915,1460,0,383.5333333,525.0137232,98.8310609,0.27271264,3819649.375,1.86E+07,9.10E+07,0,668191,74243.44444,129109.2352,390003,240,9.17E+07,6547970.357,2.43E+07,9.10E+07,0,0,0,0,0,200,320,0.109085056,0.163627584,0,1460,348.4615385,515.4111548,265648.6585,0,1,0,0,0,0,0,0,1,362.4,330.7,383.5333333,0,0,0,0,0,0,10,3307,15,5753,-1,163,6,0,681122,0,681122,681122,9.10E+07,0,9.10E+07,9.10E+07,VShare_Amazon
192.168.0.178-27.123.43.204-52858-443-6,192.168.0.178,52858,27.123.43.204,443,6,03-03-2022 23:33,231,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,134199.1342,12987.01299,115.5,111.0157646,194,37,37,37,0,37,37,0,0,0,0,0,0,0,0,0,40,20,8658.008658,4329.004329,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,513,1,0,0,0,0,0,0,0,0,0,VShare_Amazon
192.168.0.178-27.123.43.204-52857-443-6,192.168.0.178,52857,27.123.43.204,443,6,03-03-2022 23:32,92029188,7,12,1819,5799,1371,0,259.8571429,496.4948568,1460,0,483.25,605.1712192,82.77808558,0.206456239,5112732.667,2.14E+07,9.09E+07,0,1111468,185244.6667,435034.2304,1073171,335,9.20E+07,8366289.818,2.74E+07,9.10E+07,0,0,0,0,0,140,260,0.076062825,0.130393414,0,1460,380.9,556.3484236,309523.5684,0,1,0,0,0,0,0,0,1,400.9473684,259.8571429,483.25,0,0,0,0,0,0,7,1819,12,5799,-1,141,4,0,1124300,0,1124300,1124300,9.09E+07,0,9.09E+07,9.09E+07,VShare_Amazon
192.168.0.178-27.123.43.204-52857-443-6,192.168.0.178,52857,27.123.43.204,443,6,03-03-2022 23:33,104,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,298076.9231,28846.15385,52,31.11269837,74,30,30,30,0,30,30,0,0,0,0,0,0,0,0,0,40,20,19230.76923,9615.384615,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,510,1,0,0,0,0,0,0,0,0,0,VShare_Amazon
