Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.4.13-192.168.4.16-28014-12261-17,192.168.4.16,12261,192.168.4.13,28014,17,05-04-2022 14:02,119996247,16281,5553,1.60E+07,84676,1032,4,981.6365088,185.1992165,1032,4,15.2486944,27.38911215,133893.3542,181.9556907,5496.095223,30599.5001,1048601,13,1.20E+08,7370.761855,36295.6894,1051104,14,1.20E+08,21613.0553,60103.90003,1060585,13,0,0,0,0,130248,44424,135.6792434,46.2764473,4,1032,735.8704832,450.4215866,202879.6056,0,0,0,0,0,0,0,0,0,735.9041861,981.6365088,15.2486944,0,0,0,0,0,0,16281,15982024,5553,84676,-1,-1,16281,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.112.162.49-15753-32100-17,192.168.4.16,15753,47.112.162.49,32100,17,05-04-2022 14:02,90281513,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.65835155,0.088611718,1.29E+07,1.59E+07,2.99E+07,143813,6.01E+07,3.00E+07,9155.618603,3.00E+07,3.00E+07,9.03E+07,2.26E+07,1.50E+07,3.01E+07,144635,0,0,0,0,24,40,0.033229394,0.055382324,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,146304.6667,3467.389844,150291,143988,2.99E+07,11413.27089,2.99E+07,2.99E+07,IPCam_AlarmClock
192.168.4.16-18.182.200.45-15753-32100-17,192.168.4.16,15753,18.182.200.45,32100,17,05-04-2022 14:02,90269922,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.658692892,0.088623096,1.29E+07,1.59E+07,2.99E+07,128493,6.01E+07,3.00E+07,9179.660233,3.00E+07,3.00E+07,9.03E+07,2.26E+07,1.50E+07,3.01E+07,128493,0,0,0,0,24,40,0.033233661,0.055389435,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,153506,41635.34939,201569,128493,2.99E+07,49719.74957,2.99E+07,2.98E+07,IPCam_AlarmClock
192.168.4.16-3.221.182.58-15753-32100-17,192.168.4.16,15753,3.221.182.58,32100,17,05-04-2022 14:02,90347674,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.656404857,0.088546829,1.29E+07,1.58E+07,2.98E+07,209930,6.01E+07,3.00E+07,8648.623041,3.00E+07,3.00E+07,9.03E+07,2.26E+07,1.49E+07,3.01E+07,211267,0,0,0,0,24,40,0.033205061,0.055341768,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,211267.3333,1002.500042,212270,210265,2.98E+07,7064.289443,2.98E+07,2.98E+07,IPCam_AlarmClock
192.168.4.16-47.75.19.167-60428-80-6,192.168.4.16,60428,47.75.19.167,80,6,05-04-2022 14:04,416039,3,3,0,0,0,0,0,0,0,0,0,0,0,14.42172489,83207.8,110543.9858,266874,732,367879,183939.5,118322.299,267606,100273,48892,24446,33089.76893,47844,1048,0,0,0,0,60,92,7.210862443,7.210862443,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.75.19.167-60429-80-6,192.168.4.16,60429,47.75.19.167,80,6,05-04-2022 14:04,212360,3,3,0,0,0,0,0,0,0,0,0,0,0,28.25390846,42472,86725.70077,197302,94,198113,99056.5,139954.1097,198019,94,14964,7482,9147.133321,13950,1014,0,0,0,0,60,92,14.12695423,14.12695423,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.75.19.167-60430-80-6,192.168.4.16,60430,47.75.19.167,80,6,05-04-2022 14:05,608283,3,3,0,0,0,0,0,0,0,0,0,0,0,9.863829829,121656.6,208738.1321,483977,763,603213,301606.5,258989.8794,484740,118473,5833,2916.5,2786.707825,4887,946,0,0,0,0,60,92,4.931914915,4.931914915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.75.19.167-60431-80-6,192.168.4.16,60431,47.75.19.167,80,6,05-04-2022 14:06,274924,3,3,0,0,0,0,0,0,0,0,0,0,0,21.82421324,54984.8,82593.85528,189586,848,270739,135369.5,77872.96271,190434,80305,5033,2516.5,2148.897508,4036,997,0,0,0,0,60,92,10.91210662,10.91210662,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,237,0,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.13-192.168.4.16-28014-12261-17,192.168.4.16,12261,192.168.4.13,28014,17,05-04-2022 14:04,119999520,21455,7614,2.12E+07,114140,1032,10,986.4073643,175.5712401,1032,10,14.99080641,22.73644495,177313.2926,242.2426356,4128.234485,13668.66598,127205,13,1.20E+08,5592.899599,17474.3523,133046,14,1.20E+08,15754.18665,27180.60225,169777,13,0,0,0,0,171640,60912,178.7923818,63.4502538,10,1032,731.975989,453.1191533,205316.9671,0,0,0,0,0,0,0,0,0,732.0011696,986.4073643,14.99080641,0,0,0,0,0,0,21455,21163370,7614,114140,-1,-1,21455,0,0,0,0,0,0,0,0,0,IPCam_AlarmClock
192.168.4.16-47.112.162.49-15753-32100-17,192.168.4.16,15753,47.112.162.49,32100,17,05-04-2022 14:04,90300271,3,5,144,96,48,48,48,0,48,12,19.2,16.09968944,2.657799333,0.088593311,1.29E+07,1.59E+07,2.99E+07,144692,6.01E+07,3.01E+07,1967.171065,3.01E+07,3.00E+07,9.03E+07,2.26E+07,1.49E+07,3.01E+07,189653,0,0,0,0,24,40,0.033222492,0.055370819,12,48,32,18.97366596,360,0,0,0,0,0,0,0,0,1,36,48,19.2,0,0,0,0,0,0,3,144,5,96,-1,-1,3,0,164161.6667,22670.02605,189653,146261,2.99E+07,20405.57323,2.99E+07,2.99E+07,IPCam_AlarmClock
