Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.107-192.229.232.200-59170-443-6,192.168.0.107,59170,192.229.232.200,443,6,09-07-2020 12:36,149620,10,7,0,5556,0,0,0,0,1460,0,793.7142857,749.2106322,37134.07298,113.6211736,9351.25,17063.07586,55272,11,113579,12619.88889,19491.74431,55272,34,140015,23335.83333,22108.24826,55564,34,0,0,0,0,200,172,66.83598449,46.78518915,0,1460,308.6666667,597.190678,356636.7059,0,1,0,0,0,0,0,0,0,326.8235294,0,793.7142857,0,0,0,0,0,0,10,0,7,5556,-1,290,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-192.229.232.200-59168-443-6,192.168.0.107,59168,192.229.232.200,443,6,09-07-2020 12:36,149791,10,7,0,5556,0,0,0,0,1460,0,793.7142857,749.2106322,37091.68108,113.4914648,9361.9375,19736.4821,66206,7,108263,12029.22222,22976.61827,66206,33,140326,23387.66667,27869.49445,66249,34,0,0,0,0,200,172,66.75968516,46.73177961,0,1460,308.6666667,597.190678,356636.7059,0,1,0,0,0,0,0,0,0,326.8235294,0,793.7142857,0,0,0,0,0,0,10,0,7,5556,-1,290,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-192.229.232.200-59174-443-6,192.168.0.107,59174,192.229.232.200,443,6,09-07-2020 12:36,148675,10,7,0,5556,0,0,0,0,1460,0,793.7142857,749.2106322,37370.10257,114.3433664,9292.1875,19614.13226,66226,5,108309,12034.33333,23009.31092,66226,12,139364,23227.33333,27787.40812,66449,31,0,0,0,0,200,172,67.26080377,47.08256264,0,1460,308.6666667,597.190678,356636.7059,0,1,0,0,0,0,0,0,0,326.8235294,0,793.7142857,0,0,0,0,0,0,10,0,7,5556,-1,133,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-192.229.232.200-59170-443-6,192.229.232.200,443,192.168.0.107,59170,6,09-07-2020 12:36,15705,1,5,0,330,0,0,0,0,330,0,66,147.5804865,21012.41643,382.0439351,3141,4016.60771,9758,35,0,0,0,0,0,11931,2982.75,4619.945481,9758,35,0,1,0,0,20,112,63.67398918,318.3699459,0,330,94.28571429,161.023512,25928.57143,0,0,0,1,1,0,0,0,5,110,0,66,0,0,0,0,0,0,1,0,5,330,-1,0,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-192.229.232.200-59168-443-6,192.168.0.107,59168,192.229.232.200,443,6,09-07-2020 12:36,13047,2,2,0,0,0,0,0,0,0,0,0,0,0,306.583889,4349,7466.005023,12970,38,38,38,0,38,38,13047,13047,0,13047,13047,0,0,0,0,40,40,153.2919445,153.2919445,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,290,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-192.229.232.200-59174-443-6,192.168.0.107,59174,192.229.232.200,443,6,09-07-2020 12:36,77,2,2,0,0,0,0,0,0,0,0,0,0,0,51948.05195,25.66666667,14.571662,36,9,9,9,0,9,9,77,77,0,77,77,0,0,0,0,40,40,25974.02597,25974.02597,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,133,0,0,0,0,0,0,0,0,0,0,VConf_Skype
152.199.39.108-192.168.0.107-443-41778-6,192.168.0.107,41778,152.199.39.108,443,6,09-07-2020 12:34,92043467,54,101,0,135780,0,0,0,0,1460,0,1344.356436,396.2585415,1475.172594,1.68398698,597684.8506,4601055.083,4.62E+07,4,9.20E+07,1735677.17,7764612.91,4.62E+07,37,9.20E+07,920434.67,5700806.689,4.63E+07,4,0,0,0,0,1080,2052,0.586679335,1.097307645,0,1460,870.3846154,718.681485,516503.0769,0,1,0,0,0,0,0,0,1,876,0,1344.356436,0,0,0,0,0,0,54,0,101,135780,-1,292,0,0,268269.3333,442247.1041,778712,59,3.04E+07,1.61E+07,4.62E+07,1.39E+07,VConf_Skype
168.61.91.138-192.168.0.107-443-35748-6,192.168.0.107,35748,168.61.91.138,443,6,09-07-2020 12:36,769465,8,7,0,5792,0,0,0,0,1448,0,827.4285714,773.9885566,7527.307935,19.49406406,54961.78571,76914.28196,165423,10,612780,87540,116024.6838,284317,39,645818,107636.3333,132368.1224,326142,187,0,0,0,0,256,240,10.39683416,9.097229893,0,1448,362,647.5652863,419340.8,0,1,0,0,0,0,0,0,0,386.1333333,0,827.4285714,0,0,0,0,0,0,8,0,7,5792,-1,1029,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-23.10.37.78-45126-443-6,192.168.0.107,45126,23.10.37.78,443,6,09-07-2020 12:36,512226,134,129,0,182448,0,0,0,0,1448,0,1414.325581,219.0859978,356186.527,513.4452371,1955.061069,7495.28672,55338,3,469427,3529.526316,9713.2398,55374,10,510844,3990.96875,12017.14776,94108,3,0,0,0,0,4288,4144,261.6032767,251.8419604,0,1448,691.0909091,724.625378,525081.9385,0,1,0,0,0,0,0,0,0,693.7186312,0,1414.325581,0,0,0,0,0,0,134,0,129,182448,-1,243,0,0,0,0,0,0,0,0,0,0,VConf_Skype
192.168.0.107-23.10.37.78-45132-443-6,192.168.0.107,45132,23.10.37.78,443,6,09-07-2020 12:36,535918,203,72,0,99912,0,0,0,0,1448,0,1387.666667,291.3790426,186431.5063,513.138204,1955.905109,7434.405072,70602,3,496735,2459.084158,8174.061775,70602,9,525163,7396.661972,20314.27027,105414,3,0,0,0,0,6532,2320,378.7892924,134.3489116,0,1448,362,628.1413622,394561.5709,0,1,0,0,0,0,0,0,0,363.3163636,0,1387.666667,0,0,0,0,0,0,203,0,72,99912,-1,243,0,0,0,0,0,0,0,0,0,0,VConf_Skype
