Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.178-209.197.3.8-57259-80-6,192.168.0.178,57259,209.197.3.8,80,6,12-11-2022 18:53,29929697,419,1443,0,2097338,0,0,0,0,1460,0,1453.456687,92.80918654,70075.48389,62.21245741,16082.58839,678471.5045,2.93E+07,0,2.99E+07,71488.32057,1431526.734,2.93E+07,43,660692,458.1775312,2696.278141,54785,0,0,0,0,0,8380,28884,13.9994735,48.21298391,0,1460,1125.785293,612.9897153,375756.391,0,1,0,0,0,0,0,0,3,1126.389903,0,1453.456687,0,0,0,0,0,0,419,0,1443,2097338,-1,133,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57262-80-6,192.168.0.178,57262,209.197.3.8,80,6,12-11-2022 18:53,29909477,402,1327,0,1923591,0,0,0,0,1460,0,1449.578749,114.5758705,64313.76249,57.80776441,17308.72512,702832.7544,2.92E+07,0,2.99E+07,74471.71322,1458924.87,2.92E+07,22,693051,522.6628959,3210.105334,69547,0,0,0,0,0,8136,26564,13.44055598,44.36720843,0,1460,1111.902312,621.0862853,385748.1738,0,1,0,0,0,0,0,0,3,1112.545402,0,1449.578749,0,0,0,0,0,0,402,0,1327,1923591,-1,133,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57260-80-6,192.168.0.178,57260,209.197.3.8,80,6,12-11-2022 18:53,29925272,125,285,0,407912,0,0,0,0,1460,0,1431.270175,193.1845082,13631.02063,13.70079443,73166.92421,1459872.904,2.95E+07,0,2.99E+07,240969.0161,2651168,2.95E+07,129,345377,1216.116197,4813.510658,46066,0,0,0,0,0,2500,5724,4.177071473,9.523722959,0,1460,992.486618,680.000055,462400.0748,0,1,0,0,0,0,0,0,2,994.9073171,0,1431.270175,0,0,0,0,0,0,125,0,285,407912,-1,131,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57261-80-6,192.168.0.178,57261,209.197.3.8,80,6,12-11-2022 18:53,29910458,271,727,0,1048663,0,0,0,0,1460,0,1442.452545,147.0965468,35060.07832,33.36625604,30000.45938,931063.4401,2.94E+07,0,2.99E+07,110610.5593,1789065.983,2.94E+07,19,511387,704.3898072,3452.673601,62814,0,0,0,0,0,5432,14564,9.06037614,24.3058799,0,1460,1049.712713,654.5359525,428417.3132,0,1,0,0,0,0,0,0,2,1050.764529,0,1442.452545,0,0,0,0,0,0,271,0,727,1048663,-1,131,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-104.80.55.115-57244-443-6,192.168.0.178,57244,104.80.55.115,443,6,12-11-2022 18:53,60582138,4,6,0,1460,0,0,0,0,1460,0,243.3333333,596.0425041,24.09951263,0.165065155,6731348.667,2.00E+07,6.00E+07,0,6.06E+07,2.02E+07,3.44E+07,6.00E+07,8329,23796,4759.2,3578.069549,8450,0,0,0,0,0,80,144,0.066026062,0.099039093,0,1460,132.7272727,440.2065631,193781.8182,0,1,0,0,0,0,0,0,1,146,0,243.3333333,0,0,0,0,0,0,4,0,6,1460,-1,501,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-104.80.55.115-57245-443-6,192.168.0.178,57245,104.80.55.115,443,6,12-11-2022 18:53,60582205,4,6,0,1460,0,0,0,0,1460,0,243.3333333,596.0425041,24.09948598,0.165064972,6731356.111,2.00E+07,6.00E+07,297,6.06E+07,2.02E+07,3.44E+07,6.00E+07,8169,36677,7335.4,6345.788312,18397,3179,0,0,0,0,80,144,0.066025989,0.099038983,0,1460,132.7272727,440.2065631,193781.8182,0,1,0,0,0,0,0,0,1,146,0,243.3333333,0,0,0,0,0,0,4,0,6,1460,-1,501,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-27.123.43.204-57240-443-6,192.168.0.178,57240,27.123.43.204,443,6,12-11-2022 18:53,91398968,4,6,0,0,0,0,0,0,0,0,0,0,0,0.109410426,1.02E+07,3.03E+07,9.09E+07,160,509311,169770.3333,169643.9303,351196,15084,9.14E+07,1.83E+07,4.06E+07,9.10E+07,12144,0,0,0,0,80,140,0.04376417,0.065646255,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,163,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-27.123.43.204-57240-443-6,192.168.0.178,57240,27.123.43.204,443,6,12-11-2022 18:54,206,1,1,0,0,0,0,0,0,0,0,0,0,0,9708.737864,206,0,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4854.368932,4854.368932,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,513,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.188.144.172-57295-443-6,192.168.0.178,57295,52.188.144.172,443,6,12-11-2022 18:54,7970814,24,28,4320,0,1440,0,180,486.4780258,0,0,0,0,541.9772686,6.523800455,156290.4706,107424.9427,470762,0,7432203,323139.2609,198322.8717,709610,0,7970814,295215.3333,185373.9858,695486,0,0,0,0,0,480,584,3.010984825,3.51281563,0,1440,81.50943396,335.9452578,112859.2163,0,1,0,0,0,0,0,0,1,83.07692308,180,0,0,0,0,0,0,0,24,4320,28,0,-1,17,3,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.188.144.172-57295-443-6,192.168.0.178,57295,52.188.144.172,443,6,12-11-2022 18:54,190,1,1,0,0,0,0,0,0,0,0,0,0,0,10526.31579,190,0,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5263.157895,5263.157895,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-27.123.43.204-57239-443-6,192.168.0.178,57239,27.123.43.204,443,6,12-11-2022 18:53,91911672,4,6,0,1460,0,0,0,0,1460,0,243.3333333,596.0425041,15.88481602,0.10880011,1.02E+07,3.03E+07,9.09E+07,119,953612,317870.6667,511601.6037,908272,5180,9.19E+07,1.84E+07,4.11E+07,9.18E+07,12989,0,0,0,0,80,140,0.043520044,0.065280066,0,1460,132.7272727,440.2065631,193781.8182,0,1,0,0,0,0,0,0,1,146,0,243.3333333,0,0,0,0,0,0,4,0,6,1460,-1,141,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-27.123.43.204-57239-443-6,192.168.0.178,57239,27.123.43.204,443,6,12-11-2022 18:54,187,1,1,0,0,0,0,0,0,0,0,0,0,0,10695.18717,187,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5347.593583,5347.593583,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,509,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57281-80-6,192.168.0.178,57281,209.197.3.8,80,6,12-11-2022 18:54,29995547,485,1124,0,1621923,0,0,0,0,1460,0,1442.991993,143.248369,54072.12611,53.64129549,18653.94714,719587.3152,2.89E+07,0,2.99E+07,61877.98967,1311534.317,2.89E+07,118,1139770,1014.933215,3989.058447,80990,0,0,0,0,0,9700,22504,16.1690667,37.47222879,0,1460,1007.40559,673.3549446,453406.8814,0,1,0,0,0,0,0,0,2,1008.031697,0,1442.991993,0,0,0,0,0,0,485,0,1124,1621923,-1,131,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57282-80-6,192.168.0.178,57282,209.197.3.8,80,6,12-11-2022 18:54,29986053,324,735,0,1048669,0,0,0,0,1460,0,1426.760544,193.7065108,34971.89177,35.3164186,28342.2051,894330.5265,2.91E+07,0,2.99E+07,92694.15789,1618497.684,2.91E+07,66,840488,1145.079019,3190.745482,46454,0,0,0,0,0,6480,14724,10.80502326,24.51139535,0,1460,989.3103774,677.6352629,459189.5495,0,1,0,0,0,0,0,0,2,990.2445703,0,1426.760544,0,0,0,0,0,0,324,0,735,1048669,-1,131,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57283-80-6,192.168.0.178,57283,209.197.3.8,80,6,12-11-2022 18:54,29986022,9099,25182,0,3.67E+07,0,0,0,0,1460,0,1457.541418,52.88430414,1224030.583,1143.23267,874.738098,41597.93469,7172594,0,2.99E+07,3290.788745,80709.55222,7172594,17,2.28E+07,905.9705731,17691.83817,688797,0,0,0,0,0,188168,503664,303.4413835,839.7912868,0,1460,1070.64372,645.2100575,416296.0183,0,1,0,0,0,0,0,0,2,1070.674951,0,1457.541418,0,0,0,0,0,0,9099,0,25182,36703808,-1,202,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57285-80-6,192.168.0.178,57285,209.197.3.8,80,6,12-11-2022 18:54,29970557,9196,24288,0,3.54E+07,0,0,0,0,1460,0,1457.434371,54.40789788,1181098.036,1117.22982,895.0977212,39781.96961,6765216,0,2.99E+07,3254.485372,75888.10981,6765216,15,2.32E+07,955.4623461,17253.12072,633066,0,0,0,0,0,189228,485784,306.8344709,810.395349,0,1460,1057.135016,652.1734765,425330.2435,0,1,0,0,0,0,0,0,2,1057.166587,0,1457.434371,0,0,0,0,0,0,9196,0,24288,35398166,-1,200,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57284-80-6,192.168.0.178,57284,209.197.3.8,80,6,12-11-2022 18:54,29981493,2286,5048,0,7340695,0,0,0,0,1460,0,1454.178883,81.47757178,244840.8757,244.6175712,4088.571253,298801.0804,2.56E+07,0,2.99E+07,13101.03807,535249.2003,2.56E+07,21,4344149,860.7388548,2565.158102,59270,0,0,0,0,0,45768,100984,76.2470368,168.3705344,0,1460,1000.776414,677.0412197,458384.8131,0,1,0,0,0,0,0,0,2,1000.912872,0,1454.178883,0,0,0,0,0,0,2286,0,5048,7340695,-1,143,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57286-80-6,192.168.0.178,57286,209.197.3.8,80,6,12-11-2022 18:54,29970530,2629,5697,0,8292999,0,0,0,0,1460,0,1455.678252,72.36283426,276705.1167,277.8062317,3600.063664,276681.892,2.52E+07,0,2.99E+07,11387.12405,492423.469,2.52E+07,59,4725330,829.5874298,2824.909511,87468,0,0,0,0,0,52580,113964,87.71950313,190.0867285,0,1460,995.9167768,679.3537248,461521.4835,0,1,0,0,0,0,0,0,2,996.036392,0,1455.678252,0,0,0,0,0,0,2629,0,5697,8292999,-1,131,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
170.114.52.5-192.168.0.178-443-57203-6,192.168.0.178,57203,170.114.52.5,443,6,12-11-2022 18:52,117700076,23,24,0,0,0,0,0,0,0,0,0,0,0,0.399320048,2558697.304,2586962.549,5163511,20,1.13E+08,5120030.545,12870.84171,5163541,5081011,1.18E+08,5117393,17836.0651,5163544,5059366,0,0,0,0,460,480,0.195411938,0.20390811,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,24,0,-1,8,0,0,38.18181818,8.477625249,58,20,5117356.478,17829.87305,5163511,5059366,VConf_Zoom
192.168.0.178-52.149.21.60-57193-443-6,192.168.0.178,57193,52.149.21.60,443,6,12-11-2022 18:52,99436265,7,5,5761,1,1440,0,823,769.5342747,1,0,0.2,0.447213595,57.94666564,0.120680317,9039660.455,1.61E+07,4.50E+07,0,7.59E+07,1.27E+07,1.99E+07,4.50E+07,0,9.94E+07,2.48E+07,1.88E+07,4.52E+07,210508,0,0,0,0,140,124,0.070396852,0.050283465,0,1440,443.3076923,691.5936168,478301.7308,0,0,0,0,1,0,0,0,0,480.25,823,0.2,0,0,0,0,0,0,7,5761,5,1,-1,2053,5,0,229648,33844.02088,268725,209711,3.28E+07,1.11E+07,4.50E+07,2.33E+07,VConf_Zoom
192.168.0.178-206.247.93.203-57214-443-6,192.168.0.178,57214,206.247.93.203,443,6,12-11-2022 18:52,118163144,45,97,0,0,0,0,0,0,0,0,0,0,0,1.201728349,838036.4823,1057334.621,3481412,0,1.17E+08,2665018.659,1419373.677,6707947,108515,1.18E+08,1230866.083,1126199.356,3481412,0,0,0,0,0,900,1940,0.380829407,0.820898943,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,45,0,97,0,-1,16,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-206.247.93.203-59230-8801-17,206.247.93.203,8801,192.168.0.178,59230,17,12-11-2022 18:52,119817107,398,1,29707,73,91,73,74.64070352,4.859129039,73,73,73,0,248.5454769,3.330075396,301048.0075,85824.32777,721173,0,1.19E+08,300805.8287,85796.35134,721173,0,0,0,0,0,0,0,0,0,0,3184,8,3.321729342,0.008346054,73,91,74.6325,4.848320253,23.50620927,0,0,0,0,0,0,0,0,0,74.81954887,74.64070352,73,0,0,0,0,0,0,398,29707,1,73,-1,-1,398,0,0,0,0,0,0,0,0,0,VConf_Zoom
170.114.52.5-192.168.0.178-443-57179-6,192.168.0.178,57179,170.114.52.5,443,6,12-11-2022 18:52,117743327,24,24,0,0,0,0,0,0,0,0,0,0,0,0.407666415,2505177.17,2586690.632,5151876,20,1.18E+08,5119273.261,9620.262202,5151899,5101808,1.18E+08,5119273.826,9623.296093,5151933,5101802,0,0,0,0,480,480,0.203833207,0.203833207,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,24,0,-1,8,0,0,41.52173913,14.09986965,80,20,5119232.304,9621.010122,5151876,5101762,VConf_Zoom
170.114.52.5-192.168.0.178-443-57180-6,192.168.0.178,57180,170.114.52.5,443,6,12-11-2022 18:52,117758488,23,23,0,0,0,0,0,0,0,0,0,0,0,0.390630016,2616855.289,2808786.968,1.02E+07,23,1.18E+08,5352656.864,1090571.645,1.02E+07,5094772,1.18E+08,5352657.182,1090571.346,1.02E+07,5094788,0,0,0,0,460,460,0.195315008,0.195315008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,23,0,-1,8,0,0,49.68181818,36.19969266,183,23,5352607.5,1090575.931,1.02E+07,5094746,VConf_Zoom
192.168.0.178-206.247.93.203-59229-8801-17,206.247.93.203,8801,192.168.0.178,59229,17,12-11-2022 18:52,119995331,32,1,2912,91,91,91,91,0,91,91,91,0,25.02597372,0.2750107,3749854.094,16263.93359,3804184,3689928,1.16E+08,3749901.29,16530.54941,3804184,3689928,0,0,0,0,0,0,0,0,0,256,8,0.266677043,0.008333658,91,91,91,0,0,0,0,0,0,0,0,0,0,0,93.75757576,91,91,0,0,0,0,0,0,32,2912,1,91,-1,-1,32,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.163.231.110-57111-443-6,192.168.0.178,57111,52.163.231.110,443,6,12-11-2022 18:52,110123314,2,1,0,0,0,0,0,0,0,0,0,0,0,0.027242188,5.51E+07,8314.161533,5.51E+07,5.51E+07,5.51E+07,5.51E+07,0,5.51E+07,5.51E+07,0,0,0,0,0,0,0,0,0,40,20,0.018161459,0.009080729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,516,0,0,0,0,0,0,5.51E+07,8314.161533,5.51E+07,5.51E+07,VConf_Zoom
162.125.19.130-192.168.0.178-443-57201-6,192.168.0.178,57201,162.125.19.130,443,6,12-11-2022 18:52,119283559,15,9,17280,1440,1440,0,1152,596.2166433,1440,0,160,480,156.9369673,0.20120124,5186241.696,1.71E+07,5.97E+07,0,1.19E+08,8520254.214,2.15E+07,5.97E+07,0,1.19E+08,1.49E+07,2.75E+07,6.00E+07,0,0,0,0,0,300,180,0.125750775,0.075450465,0,1440,806.4,729.5368394,532224,0,0,0,0,1,0,0,0,0,840,1152,160,0,0,0,0,0,0,15,17280,9,1440,-1,130,12,0,274832.5,5480.784661,278708,270957,5.92E+07,658253.4808,5.97E+07,5.88E+07,VConf_Zoom
192.168.0.178-206.247.93.203-59232-8801-17,206.247.93.203,8801,192.168.0.178,59232,17,12-11-2022 18:53,119995659,32,1,2912,91,91,91,91,0,91,91,91,0,25.02590531,0.275009948,3749864.344,16034.04731,3802416,3695899,1.16E+08,3750085.839,16249.24955,3802416,3695899,0,0,0,0,0,0,0,0,0,256,8,0.266676314,0.008333635,91,91,91,0,0,0,0,0,0,0,0,0,0,0,93.75757576,91,91,0,0,0,0,0,0,32,2912,1,91,-1,-1,32,0,0,0,0,0,0,0,0,0,VConf_Zoom
170.114.15.99-192.168.0.178-443-57130-6,192.168.0.178,57130,170.114.15.99,443,6,12-11-2022 18:53,90315748,4,4,0,0,0,0,0,0,0,0,0,0,0,0.088578129,1.29E+07,1.35E+07,3.01E+07,44136,9.03E+07,3.01E+07,35320.95073,3.01E+07,3.01E+07,9.03E+07,3.01E+07,1.50E+07,4.51E+07,1.51E+07,0,0,0,0,80,80,0.044289065,0.044289065,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,27,0,0,46029.5,512.6524164,46392,45667,2.25E+07,8708823.61,3.01E+07,1.49E+07,VConf_Zoom
170.114.52.5-192.168.0.178-443-57207-6,192.168.0.178,57207,170.114.52.5,443,6,12-11-2022 18:53,117814919,22,23,0,0,0,0,0,0,0,0,0,0,0,0.381955022,2677611.795,2814022.385,1.02E+07,21,1.13E+08,5370734.143,1116676.767,1.02E+07,5067994,1.18E+08,5355222.364,1092190.304,1.02E+07,5029458,0,0,0,0,440,460,0.186733566,0.195221456,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,23,0,-1,8,0,0,34.61904762,8.470396629,48,21,5355189.318,1092190.987,1.02E+07,5029458,VConf_Zoom
192.168.0.178-52.188.144.172-57300-443-6,192.168.0.178,57300,52.188.144.172,443,6,12-11-2022 18:55,1033947,5,5,0,0,0,0,0,0,0,0,0,0,0,9.671675627,114883,122330.0513,257645,96,802046,200511.5,266025.5476,561742,157,967535,241883.75,11061.98775,257645,231805,0,0,0,0,100,124,4.835837814,4.835837814,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,-1,16,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.188.144.172-57300-443-6,52.188.144.172,443,192.168.0.178,57300,6,12-11-2022 18:55,232422,1,2,0,0,0,0,0,0,0,0,0,0,0,12.90755608,116211,164317.4738,232401,21,0,0,0,0,0,21,21,0,21,21,0,0,0,0,20,40,4.302518694,8.605037389,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,513,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-23.96.112.38-57221-443-6,192.168.0.178,57221,23.96.112.38,443,6,12-11-2022 18:48,111383718,3,5,0,0,0,0,0,0,0,0,0,0,0,0.071823783,1.59E+07,3.05E+07,8.03E+07,110,8.10E+07,4.05E+07,5.69E+07,8.07E+07,237293,1.11E+08,2.78E+07,5.51E+07,1.10E+08,233063,0,0,0,0,60,124,0.026933919,0.044889864,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,9,0,0,945257,0,945257,945257,5.52E+07,3.54E+07,8.03E+07,3.02E+07,VConf_Zoom
192.168.0.178-20.198.119.143-59446-443-6,192.168.0.178,59446,20.198.119.143,443,6,12-11-2022 18:53,90007547,2,1,0,0,0,0,0,0,0,0,0,0,0,0.033330538,4.50E+07,7630.389276,4.50E+07,4.50E+07,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,0,0,0,0,0,0,0,0,0,40,20,0.022220359,0.011110179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,517,0,0,0,0,0,0,4.50E+07,7630.389276,4.50E+07,4.50E+07,VConf_Zoom
192.168.0.178-52.86.78.194-57297-443-6,192.168.0.178,57297,52.86.78.194,443,6,12-11-2022 18:54,60976371,4,6,0,2920,0,0,0,0,1460,0,486.6666667,753.9407581,47.88740215,0.163997953,6775152.333,2.00E+07,6.00E+07,86,744824,248274.6667,244251.3069,488470,160,6.10E+07,1.22E+07,2.67E+07,6.00E+07,1863,0,0,0,0,80,144,0.065599181,0.098398772,0,1460,265.4545455,590.5990795,348807.2727,0,1,0,0,0,0,0,0,1,292,0,486.6666667,0,0,0,0,0,0,4,0,6,2920,-1,114,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.149.21.60-57193-443-6,192.168.0.178,57193,52.149.21.60,443,6,12-11-2022 18:54,73383031,5,4,2881,1,1440,0,576.2,788.5380143,1,0,0.25,0.5,39.27338461,0.122644157,9172878.875,1.59E+07,4.50E+07,0,2.82E+07,7042062,8750778.791,1.83E+07,0,5.50E+07,1.83E+07,2.38E+07,4.52E+07,209885,0,0,0,0,100,104,0.068135643,0.054508514,0,1440,288.3,606.9993685,368448.2333,0,0,0,0,1,0,0,0,0,320.3333333,576.2,0.25,0,0,0,0,0,0,5,2881,4,1,-1,2053,3,0,212249.5,3343.907968,214614,209885,2.72E+07,2.52E+07,4.50E+07,9352250,VConf_Zoom
192.168.0.178-52.184.216.226-57280-443-6,192.168.0.178,57280,52.184.216.226,443,6,12-11-2022 18:54,109966878,5,4,0,1460,0,0,0,0,1460,0,365,730,13.27672502,0.081842825,1.37E+07,3.85E+07,1.09E+08,130,1.10E+08,2.74E+07,5.44E+07,1.09E+08,255449,999468,333156,155355.4016,510879,223171,0,0,0,0,100,104,0.045468236,0.036374589,0,1460,146,461.6925384,213160,0,1,0,0,0,0,0,0,0,162.2222222,0,365,0,0,0,0,0,0,5,0,4,1460,-1,2050,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-52.184.213.21-57289-443-6,192.168.0.178,57289,52.184.213.21,443,6,12-11-2022 18:54,110004612,6,5,0,2920,0,0,0,0,1460,0,584,799.674934,26.54434161,0.099995807,1.10E+07,3.44E+07,1.09E+08,64,1.10E+08,2.19E+07,4.87E+07,1.09E+08,381,959078,239769.5,185231.2155,452083,423,0,0,0,0,120,124,0.054543168,0.04545264,0,1460,243.3333333,568.3042292,322969.697,0,1,0,0,0,0,0,0,0,265.4545455,0,584,0,0,0,0,0,0,6,0,5,2920,-1,2048,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-40.76.13.18-57302-443-6,192.168.0.178,57302,40.76.13.18,443,6,12-11-2022 18:55,30909746,3,8,0,1460,0,0,0,0,1460,0,182.5,516.1879503,47.23429303,0.35587481,3090974.6,9437807.458,2.99E+07,0,736953,368476.5,186823.9756,500581,236372,3.09E+07,4415678,1.13E+07,3.00E+07,0,0,0,0,0,60,184,0.097056766,0.258818044,0,1460,121.6666667,421.4656965,177633.3333,0,1,0,0,0,0,0,0,2,132.7272727,0,182.5,0,0,0,0,0,0,3,0,8,1460,-1,17,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-40.76.13.18-57302-443-6,192.168.0.178,57302,40.76.13.18,443,6,12-11-2022 18:56,305,1,1,0,0,0,0,0,0,0,0,0,0,0,6557.377049,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3278.688525,3278.688525,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,515,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
162.125.19.131-192.168.0.178-443-57128-6,192.168.0.178,57128,162.125.19.131,443,6,12-11-2022 18:53,63557118,5,9,7200,1440,1440,1440,1440,0,1440,0,160,480,135.940714,0.220274305,4889009.077,1.75E+07,6.31E+07,0,6.33E+07,1.58E+07,3.17E+07,6.33E+07,0,6.36E+07,7944639.75,2.24E+07,6.33E+07,0,0,0,0,0,100,180,0.078669395,0.14160491,0,1440,672,743.6128025,552960,0,0,0,0,1,0,0,0,1,720,1440,160,0,0,0,0,0,0,5,7200,9,1440,-1,128,5,0,223404,0,223404,223404,6.31E+07,0,6.31E+07,6.31E+07,VConf_Zoom
192.168.0.178-34.239.5.154-57298-443-6,192.168.0.178,57298,34.239.5.154,443,6,12-11-2022 18:55,61115730,3,4,0,0,0,0,0,0,0,0,0,0,0,0.114536798,1.02E+07,2.44E+07,6.00E+07,111,922123,461061.5,339935.2211,701432,220691,6.11E+07,2.04E+07,3.49E+07,6.07E+07,219518,0,0,0,0,60,104,0.049087199,0.065449599,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,118,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57287-80-6,192.168.0.178,57287,209.197.3.8,80,6,12-11-2022 18:54,119749915,47514,206696,0,3.01E+08,0,0,0,0,1460,0,1456.601889,65.59795114,2514187.872,2122.840755,471.0687466,10329.53373,654015,0,1.20E+08,2519.395913,24067.7789,660036,5,1.20E+08,579.3555045,11474.06272,654077,0,0,0,0,0,973152,4133944,396.7768996,1726.063856,0,1460,1184.346012,570.916124,325945.2206,0,1,0,0,0,0,0,0,4,1184.350671,0,1456.601889,0,0,0,0,0,0,47514,0,206696,301073784,-1,254,0,0,0,0,0,0,0,0,0,0,VConf_Zoom
192.168.0.178-209.197.3.8-57288-80-6,192.168.0.178,57288,209.197.3.8,80,6,12-11-2022 18:54,119931827,41578,187131,0,2.73E+08,0,0,0,0,1460,0,1456.610273,65.7227386,2272765.652,1906.991711,524.388421,17713.93498,6741692,0,1.20E+08,2883.431272,43130.90156,7096027,4,1.20E+08,640.9010207,19584.93736,6741692,0,0,0,0,0,856256,3742644,346.6802853,1560.311426,0,1460,1191.80157,564.9203581,319135.011,0,1,0,0,0,0,0,0,4,1191.806781,0,1456.610273,0,0,0,0,0,0,41578,0,187131,272576937,-1,254,0,0,3.58E+07,0,3.58E+07,3.58E+07,6741692,0,6741692,6741692,VConf_Zoom
